-3.590800000000000000e+04
-2.163500000000000000e+04
-2.251700000000000000e+04
-3.426700000000000000e+04
5.186000000000000000e+03
-2.423900000000000000e+04
-1.921100000000000000e+04
-1.787200000000000000e+04
-2.468500000000000000e+04
-1.569600000000000000e+04
